Time,timefit,Condition,Gate,TOF,Extinction,Green,logGreen
T24,24,High +,R4,1873,2012,2996.00,8.005033345
T24,24,High +,R2,2170,2664,841.00,6.73459166
T24,24,High +,R4,1546,1748,2446.00,7.802209316
T24,24,High +,R4,1326,2060,1056.00,6.962243464
T24,24,High +,R4,1685,1992,1915.00,7.557472902
T24,24,High +,R4,2251,2908,1141.00,7.03966035
T24,24,High +,R5,2592,2776,571.00,6.34738921
T24,24,High +,R4,2084,2579,3304.00,8.102889135
T24,24,High +,R2,1910,2697,537.00,6.285998095
T24,24,High +,R4,2176,2737,3454.00,8.147288259
T24,24,High +,R4,2050,2548,3405.00,8.133000219
T24,24,High +,R5,2171,2471,168.00,5.123963979
T24,24,High +,R4,1786,2575,3200.00,8.070906089
T24,24,High +,R4,1978,2646,2138.00,7.667626092
T24,24,High +,R4,1793,2347,2989.00,8.002694162
T24,24,High +,R2,2448,3417,959.00,6.865891075
T24,24,High +,R2,2143,2788,900.00,6.802394763
T24,24,High +,R4,1429,1719,2398.00,7.782390336
T24,24,High +,R4,1731,2112,2834.00,7.94944442
T24,24,High +,R4,1736,1879,2780.00,7.930206207
T24,24,High +,R4,1453,2030,2790.00,7.933796875
T24,24,High +,R5,2270,2919,222.00,5.402677382
T24,24,High +,R4,2293,2363,3552.00,8.175266104
T24,24,High +,R4,1707,2103,2390.00,7.779048645
T24,24,High +,R4,1889,1806,2181.00,7.687538766
T24,24,High +,R4,1825,1823,2679.00,7.89319887
T24,24,High +,R4,2191,2180,2493.00,7.821242084
T24,24,High +,R4,2180,2614,2511.00,7.828436359
T24,24,High +,R4,2268,2998,2622.00,7.871692664
T24,24,High +,R4,2463,3158,2891.00,7.969357742
T24,24,High +,R4,1518,1901,2605.00,7.865187954
T24,24,High +,R4,2106,2655,4078.00,8.313361951
T24,24,High +,R2,1481,1769,693.00,6.541029999
T24,24,High +,R4,1997,2207,3315.00,8.106212903
T24,24,High +,R2,2060,2593,700.00,6.551080335
T24,24,High +,R4,1580,2209,3137.00,8.051022208
T24,24,High +,R4,2164,2369,1570.00,7.358830898
T24,24,High +,R5,2128,2817,274.00,5.613128106
T24,24,Low -,R5,1948,2535,67.30,4.209160237
T24,24,Low -,R3,1916,1920,35.40,3.56671182
T24,24,Low -,R4,2032,2338,985.00,6.892641641
T24,24,Low -,R5,1518,1947,72.50,4.283586562
T24,24,Low -,R5,2286,2966,69.80,4.24563401
T24,24,Low -,R4,1657,1925,2851.00,7.955425089
T24,24,Low -,R5,1709,2464,91.00,4.510859507
T24,24,Low -,R5,1933,2247,58.50,4.069026754
T24,24,Low -,R5,2133,2286,61.40,4.117409835
T24,24,Low -,R5,2084,2909,70.20,4.251348311
T24,24,Low -,R5,1765,2424,69.70,4.244200318
T24,24,Low -,R5,2139,2471,56.60,4.036008985
T24,24,Low -,R5,1608,2254,64.50,4.166665224
T24,24,Low -,R5,2346,2615,72.80,4.287715955
T24,24,Low -,R5,1892,2353,60.10,4.096009842
T24,24,Low -,R3,1889,2303,47.50,3.860729711
T24,24,Low -,R5,2345,2794,61.30,4.115779843
T24,24,Low -,R5,1681,1994,61.40,4.117409835
T24,24,Low -,R5,1968,2170,58.90,4.075841091
T24,24,Low -,R5,2547,3148,78.00,4.356708827
T24,24,Low -,R5,2044,2779,72.10,4.278054044
T24,24,Low -,R2,2193,2893,547.00,6.304448802
T24,24,Low -,R2,1352,1533,27.70,3.321432413
T24,24,Low -,R4,1776,2211,1591.00,7.372118028
T24,24,Low -,R5,1928,2261,239.00,5.476463552
T24,24,Low -,R5,2172,2892,64.90,4.172847624
T24,24,Low -,R5,2142,2574,228.00,5.429345629
T24,24,Low -,R4,1913,2311,1663.00,7.416378479
T24,24,Low -,R5,2585,3742,90.30,4.50313746
T24,24,Low -,R5,2384,3092,80.40,4.387014176
T24,24,Low -,R3,2623,2274,50.00,3.912023005
T24,24,Low -,R3,2344,2270,41.80,3.73289634
T24,24,Low -,R4,2031,2447,2342.00,7.758760544
T24,24,Low -,R5,2667,2397,64.80,4.171305603
T24,24,Low -,R4,2029,2349,1605.00,7.380879036
T24,24,Low -,R5,1980,2692,78.10,4.357990057
T24,24,Low -,R5,2177,2193,423.00,6.047372179
T24,24,Low -,R5,2255,2911,81.20,4.396915247
T24,24,Low -,R4,2440,2513,1054.00,6.960347729
T24,24,Low -,R5,1777,2437,68.80,4.231203745
T24,24,Low -,R5,2323,2622,59.70,4.08933202
T24,24,Low -,R5,2203,2854,67.90,4.218036035
T24,24,Low -,R5,2053,2387,52.90,3.968403339
T24,24,Low -,R5,2058,2544,62.30,4.131961426
T24,24,Low -,R3,1894,2018,39.80,3.683866912
T24,24,Low -,R5,2241,3069,78.90,4.368181228
T24,24,Low -,R4,1603,2243,943.00,6.849066283
T24,24,Low -,R5,2194,2886,61.50,4.119037175
T24,24,Low -,R5,1646,2219,66.20,4.192680463
T24,24,Low -,R3,2426,2064,43.60,3.77505715
T24,24,Low -,R5,1432,1804,65.10,4.175924549
T24,24,Low -,R4,1773,1964,1466.00,7.290292882
T24,24,Low -,R4,1410,2154,951.00,6.857514063
T24,24,Low -,R2,1333,1778,772.00,6.64898455
T24,24,Low -,R5,1706,1526,465.00,6.142037406
T24,24,Low -,R3,1726,1818,31.00,3.433987204
T24,24,Low -,R5,1863,2438,57.90,4.058717385
T24,24,Low -,R2,1680,2013,839.00,6.732210706
T24,24,Low -,R2,2567,2572,734.00,6.598509029
T24,24,Low -,R5,1922,2676,84.90,4.441474093
T24,24,Low -,R5,2020,2494,64.30,4.163559631
T24,24,Low -,R4,2007,2600,1571.00,7.359467638
T24,24,Low -,R4,1722,1937,1074.00,6.979145275
T24,24,Low -,R5,2495,2755,72.40,4.282206299
T24,24,Low -,R5,2042,2822,315.00,5.752572639
T24,24,Low -,R4,1433,1905,1056.00,6.962243464
T24,24,Low -,R5,2291,2527,62.20,4.130355
T24,24,Low -,R4,2009,2314,1023.00,6.930494766
T24,24,Low -,R4,2498,3120,1347.00,7.205635176
T24,24,Low -,R2,2016,2265,826.00,6.716594774
T24,24,Low -,R5,2460,2985,68.70,4.229749199
T24,24,Low -,R5,2311,3010,72.90,4.289088639
T24,24,Low -,R5,2445,3045,71.10,4.264087337
T24,24,Low -,R3,2009,2143,43.40,3.770459441
T24,24,Low -,R4,2459,3052,3490.00,8.157657015
T24,24,Low -,R4,1376,1703,830.00,6.721425701
T24,24,Low -,R5,2049,2783,73.70,4.300002799
T24,24,Low -,R2,1478,2214,680.00,6.522092798
T24,24,Low -,R3,2248,2455,50.00,3.912023005
T24,24,Low -,R3,2355,2512,51.50,3.941581808
T24,24,Low -,R5,1921,2539,61.50,4.119037175
T24,24,Low -,R5,1770,1675,63.80,4.15575319
T24,24,Low -,R4,2315,1798,1756.00,7.470793774
T24,24,Low -,R3,1849,2092,47.20,3.854393893
T24,24,Low -,R5,2249,3085,80.20,4.384523515
T24,24,Low -,R4,1319,1913,951.00,6.857514063
T24,24,Low -,R5,2180,2740,71.40,4.268297869
T24,24,Low -,R5,2022,2424,59.00,4.077537444
T24,24,Low -,R5,2475,3134,93.70,4.540098189
T24,24,Low -,R5,2490,3171,405.00,6.003887067
T24,24,Low -,R5,2753,2612,65.60,4.183575696
T24,24,Low -,R5,1520,2299,317.00,5.758901774
T24,24,Low -,R5,2257,3238,94.00,4.543294782
T24,24,Low -,R5,2324,2677,63.60,4.15261347
T24,24,Low -,R5,2139,2723,132.00,4.882801923
T24,24,Low -,R5,2399,2759,58.70,4.072439727
T24,24,Low -,R5,2698,3630,107.00,4.672828834
T24,24,Low -,R5,2348,3039,73.70,4.300002799
T24,24,Low -,R5,2164,2857,72.20,4.279440046
T24,24,Low -,R5,2504,3494,86.70,4.462453884
T24,24,Low -,R5,2268,2672,55.00,4.007333185
T24,24,Low -,R2,1904,2191,820.00,6.70930434
T24,24,Low -,R5,2098,2765,76.80,4.34120464
T24,24,Low -,R5,2350,2847,67.50,4.212127598
T24,24,Low -,R5,2190,2728,71.40,4.268297869
T24,24,Low -,R5,2744,3298,81.70,4.403054002
T24,24,Low -,R2,1760,2142,574.00,6.352629396
T24,24,Low -,R5,2241,2695,69.50,4.241326753
T24,24,Low -,R2,2068,2023,571.00,6.34738921
T24,24,Low -,R3,1435,1712,31.70,3.456316681
T24,24,Low -,R2,2046,2683,705.00,6.558197803
T24,24,Low -,R5,2384,2960,71.70,4.272490748
T24,24,Low -,R3,1670,1983,33.10,3.499533282
T24,24,Low -,R5,2033,2695,405.00,6.003887067
T24,24,Low -,R3,2107,2359,51.00,3.931825633
T24,24,Low -,R4,2278,2828,2475.00,7.813995675
T24,24,Low -,R5,2034,2636,64.40,4.165113633
T24,24,Low -,R5,2508,3099,73.10,4.291828367
T24,24,Low -,R5,2309,2836,64.40,4.165113633
T24,24,Low -,R5,2055,2294,54.10,3.990834186
T24,24,Low -,R4,1677,1780,1852.00,7.524021415
T24,24,Low -,R5,1840,2047,61.20,4.11414719
T24,24,Low -,R5,2387,3025,77.70,4.352855257
T24,24,Low -,R5,2026,3039,91.00,4.510859507
T24,24,Low -,R5,2385,2732,70.60,4.257030144
T24,24,Low -,R5,1816,2447,67.50,4.212127598
T24,24,Low -,R3,2290,2220,46.70,3.843744165
T24,24,Low -,R5,2039,2990,75.40,4.322807275
T24,24,Low -,R5,2315,2733,61.40,4.117409835
T24,24,Low -,R5,2272,2888,61.70,4.122283931
T24,24,Low -,R4,1586,1512,1062.00,6.967909202
T24,24,Low -,R5,2298,2669,62.30,4.131961426
T24,24,Low -,R2,1800,1722,614.00,6.419994928
T24,24,Low -,R2,2289,2318,644.00,6.467698726
T24,24,Low -,R5,2071,2794,75.00,4.317488114
T24,24,Low -,R5,2304,3195,87.10,4.467056884
T24,24,Low -,R5,1618,2287,67.90,4.218036035
T24,24,Low -,R3,1692,1767,25.50,3.238678452
T24,24,Low -,R3,1960,2465,48.50,3.881563798
T24,24,Low -,R5,2005,2505,57.90,4.058717385
T24,24,Low -,R5,1773,2371,78.30,4.360547603
T24,24,Low -,R5,2302,2928,72.00,4.276666119
T24,24,Low -,R5,2118,2570,62.30,4.131961426
T24,24,Low -,R5,1994,2763,80.30,4.385769621
T24,24,Low -,R5,2352,3028,79.20,4.371976299
T24,24,Low -,R3,2224,2501,46.60,3.841600541
T24,24,Low -,R3,2603,1865,36.20,3.589059119
T24,24,Low -,R3,1523,1963,37.20,3.616308761
T24,24,Low -,R4,1660,2409,2655.00,7.884199934
T24,24,Low -,R5,2545,3202,85.50,4.448516376
T24,24,Low -,R5,1785,2171,63.10,4.14472077
T24,24,Low +,R4,2005,2088,1098.00,7.001245622
T24,24,Low +,R5,1797,1774,279.00,5.631211782
T24,24,Low +,R4,2132,2674,3425.00,8.138856751
T24,24,Low +,R2,2017,2642,608.00,6.410174882
T24,24,Low +,R4,1384,2138,980.00,6.887552572
T24,24,Low +,R4,1881,2303,1612.00,7.385230923
T24,24,Low +,R5,2050,2485,322.00,5.774551546
T24,24,Low +,R5,2128,2706,106.00,4.663439094
T24,24,Low +,R4,1509,1833,1317.00,7.183111702
T24,24,Low +,R2,1879,2457,532.00,6.276643489
T24,24,Low +,R4,1488,2119,1549.00,7.34536484
T24,24,Low +,R5,2358,2215,93.60,4.539030383
T24,24,Low +,R5,2325,2845,349.00,5.855071922
T24,24,Low +,R4,1857,1821,2649.00,7.881937489
T24,24,Low +,R2,2072,2465,543.00,6.29710932
T24,24,Low +,R4,1986,2598,2678.00,7.892825526
T24,24,Low +,R5,2495,2578,65.70,4.185098925
T24,24,Low +,R5,1862,2225,302.00,5.710427017
T24,24,Low +,R4,2121,2271,1462.00,7.28756064
T24,24,Low +,R4,2008,1579,1236.00,7.119635638
T24,24,Low +,R5,2389,3001,65.60,4.183575696
T24,24,Low +,R5,2363,2875,289.00,5.666426688
T24,24,Low +,R4,1886,1945,2069.00,7.634820678
T24,24,Low +,R4,1952,2489,1975.00,7.588323677
T24,24,Low +,R5,2162,2744,213.00,5.361292166
T24,24,Low +,R5,2146,2426,292.00,5.676753802
T24,24,Low +,R2,2064,2393,566.00,6.338594078
T24,24,Low +,R4,1775,1933,1232.00,7.116394144
T24,24,Low +,R2,1461,2132,690.00,6.536691598
T24,24,Low +,R2,2281,1981,885.00,6.785587645
T24,24,Low +,R4,2044,2387,2760.00,7.922985959
T24,24,Low +,R4,2136,2862,1102.00,7.00488199
T24,24,Low +,R5,2235,2750,334.00,5.811140993
T24,24,Low +,R5,1899,2304,375.00,5.926926026
T24,24,Low +,R2,2253,2867,562.00,6.33150185
T24,24,Low +,R5,1949,2106,82.70,4.415219602
T24,24,Low +,R5,2087,2804,305.00,5.720311777
T24,24,Low +,R4,1680,2061,1164.00,7.059617628
T24,24,Low +,R4,2149,2939,3505.00,8.161945799
T24,24,Low +,R2,2344,3173,929.00,6.834108739
T24,24,Low +,R4,2133,2488,2502.00,7.824845691
T24,24,Low +,R4,1943,1838,2351.00,7.762596049
T24,24,Low +,R2,2114,2700,834.00,6.726233402
T24,24,Low +,R5,2159,2639,77.50,4.350277936
T24,24,Low +,R5,2557,2646,569.00,6.343880434
T24,24,Low +,R4,2152,2164,2287.00,7.734996194
T24,24,Low +,R5,2175,2644,352.00,5.863631176
T24,24,Low +,R4,2487,2903,4065.00,8.310169022
T24,24,Low +,R5,2140,2896,470.00,6.152732695
T24,24,Low +,R4,2529,3188,1283.00,7.156956365
T24,24,Low +,R2,2054,2918,733.00,6.597145702
T24,24,Low +,R5,1832,2343,233.00,5.451038454
T24,24,Low +,R4,1600,1757,2255.00,7.720905252
T24,24,Low +,R5,2250,2831,506.00,6.226536669
T24,24,Low +,R5,1563,1804,358.00,5.880532986
T24,24,Low +,R2,2470,2373,643.00,6.466144724
T24,24,Low +,R5,1947,2683,202.00,5.308267697
T24,24,Low +,R4,1968,2853,1429.00,7.264730178
T24,24,Low +,R5,2484,3305,519.00,6.251903883
T24,24,Low +,R2,2184,2734,748.00,6.617402978
T24,24,Low +,R5,2108,3007,198.00,5.288267031
T24,24,Low +,R2,2036,2532,862.00,6.759255271
T24,24,Low +,R2,2829,2703,804.00,6.689599269
T24,24,Low +,R5,1938,2369,410.00,6.01615716
T24,24,Low +,R2,2083,2375,930.00,6.835184586
T24,24,Low +,R4,1909,2490,1354.00,7.210818453
T24,24,Low +,R5,2495,3158,447.00,6.102558595
T24,24,Low +,R5,1998,2420,56.30,4.030694535
T24,24,Low +,R2,1863,2694,557.00,6.32256524
T24,24,Low +,R5,2628,2996,558.00,6.324358962
T24,24,Low +,R4,2227,2814,1140.00,7.038783541
T24,24,Low +,R4,1578,2219,2884.00,7.966933498
T24,24,Low +,R5,1526,1644,169.00,5.129898715
T24,24,Low +,R2,2339,2934,664.00,6.498282149
T24,24,Low +,R4,2075,2649,2123.00,7.660585462
T24,24,Low +,R4,1980,2413,3257.00,8.088561805
T24,24,Low +,R4,1717,2380,2794.00,7.93522954
T24,24,Low +,R5,2104,2197,239.00,5.476463552
T24,24,Low +,R4,1578,1809,1876.00,7.53689713
T24,24,Low +,R5,2616,2993,254.00,5.537334267
T24,24,Low +,R2,1675,2466,865.00,6.762729507
T24,24,Low +,R4,1308,1943,2299.00,7.740229525
T24,24,Low +,R4,2001,2907,1942.00,7.571473649
T24,24,Low +,R4,1294,1990,1582.00,7.366445148
T24,24,Low +,R5,2483,2760,403.00,5.998936562
T24,24,Low +,R5,2345,2969,367.00,5.905361848
T24,24,Low +,R5,2711,2443,416.00,6.03068526
T24,24,Low +,R5,2238,2803,152.00,5.023880521
T24,24,Low +,R5,1842,2530,233.00,5.451038454
T24,24,Low +,R5,2412,2655,70.80,4.259859001
T24,24,Low +,R5,2433,3144,413.00,6.023447593
T24,24,Low +,R5,2031,2609,438.00,6.08221891
T24,24,Low +,R5,2309,2938,197.00,5.283203729
T24,24,Low +,R2,1822,2481,605.00,6.405228458
T24,24,Low +,R4,1700,2677,2429.00,7.795234929
T24,24,Low +,R5,2382,2682,295.00,5.686975356
T24,24,Low +,R2,1875,2185,638.00,6.458338283
T24,24,Low +,R4,1361,2035,2203.00,7.697575347
T24,24,Low +,R5,2230,3022,376.00,5.929589143
T24,24,Low +,R5,2263,2801,505.00,6.224558429
T24,24,Low +,R5,1971,2680,365.00,5.899897354
T24,24,Low +,R5,2317,2715,442.00,6.091309882
T24,24,Low +,R4,2202,3025,3931.00,8.276649125
T24,24,Low +,R5,1624,1875,45.20,3.811097087
T24,24,Low +,R4,1976,2336,3097.00,8.03818918
T24,24,Low +,R4,1804,2233,1292.00,7.163946684
T24,24,Low +,R4,2338,2819,1279.00,7.153833802
T24,24,Low +,R4,1405,1994,951.00,6.857514063
T24,24,Low +,R5,2369,2423,177.00,5.176149733
T24,24,Low +,R4,2074,2819,1498.00,7.311886164
T24,24,Low +,R5,1925,2026,154.00,5.036952602
T24,24,Low +,R2,1890,2838,600.00,6.396929655
T24,24,Low +,R5,2119,2367,243.00,5.493061443
T24,24,Low +,R2,2040,2758,910.00,6.8134446
T24,24,Low +,R4,1659,2106,1769.00,7.478169694
T24,24,Low +,R5,1648,1941,404.00,6.001414878
T24,24,Low +,R4,1862,2458,2821.00,7.944846711
T24,24,Low +,R4,1982,2782,993.00,6.900730664
T24,24,Low +,R4,1321,1562,1477.00,7.297768283
T24,24,Low +,R5,1589,2091,368.00,5.908082938
T24,24,Low +,R4,1800,2144,3281.00,8.095903533
T24,24,Low +,R5,2078,2280,80.30,4.385769621
T24,24,Low +,R4,1897,2140,2860.00,7.958576904
T24,24,Low +,R5,1429,1714,166.00,5.111987788
T24,24,Low +,R4,2540,2688,1118.00,7.019296654
T24,24,Low +,R4,1778,2473,3016.00,8.011686729
T24,24,Low +,R4,1790,2248,1324.00,7.188412736
T24,24,Low +,R5,2457,2782,399.00,5.988961417
T24,24,Low +,R4,1832,2886,2189.00,7.691200098
T24,24,Low +,R4,1797,2375,2511.00,7.828436359
T24,24,Low +,R2,1726,2135,807.00,6.693323668
T24,24,Low +,R2,2233,2943,741.00,6.608000625
T24,24,Low +,R5,1793,2113,315.00,5.752572639
T24,24,Low +,R5,2232,2439,115.00,4.744932128
T24,24,Low +,R2,1877,2323,782.00,6.661854741
T24,24,Low +,R4,1400,1825,2383.00,7.776115477
T24,24,Low +,R4,2469,3227,1202.00,7.091742115
T24,24,Low +,R4,1773,2661,1089.00,6.993015123
T24,24,Low +,R5,2624,2566,189.00,5.241747015
T24,24,Low +,R2,2410,2584,755.00,6.626717749
T24,24,Low +,R2,2185,2661,917.00,6.821107472
T24,24,Low +,R5,2231,2913,200.00,5.298317367
T24,24,Low +,R4,2595,2925,1719.00,7.449498005
T24,24,Low +,R4,2422,2493,1751.00,7.467942332
T24,24,Low +,R2,2080,2868,686.00,6.530877628
T24,24,Low +,R5,2122,2348,88.40,4.48187197
T24,24,Low +,R5,2264,2260,486.00,6.186208624
T24,24,Low +,R5,2208,2313,274.00,5.613128106
T24,24,Low +,R5,2079,2432,287.00,5.659482216
T24,24,Low +,R5,1761,2435,285.00,5.65248918
T24,24,Low +,R5,2200,2699,256.00,5.545177444
T24,24,Low +,R5,2332,2649,219.00,5.38907173
T24,24,Low +,R4,2258,3202,1212.00,7.100027167
T24,24,Low +,R5,1591,2258,334.00,5.811140993
T48,48,High -,R4,2090,2519,4248.00,8.354203563
T48,48,High -,R5,2785,3054,135.00,4.905274778
T48,48,High -,R2,1596,2258,579.00,6.361302478
T48,48,High -,R5,2353,2349,105.00,4.65396035
T48,48,High -,R5,2010,2415,100.00,4.605170186
T48,48,High -,R5,2441,3259,118.00,4.770684624
T48,48,High -,R5,2081,2635,182.00,5.204006687
T48,48,High -,R4,1512,1962,2014.00,7.607878073
T48,48,High -,R5,1850,2394,124.00,4.820281566
T48,48,High -,R4,2080,2282,3998.00,8.293549515
T48,48,High -,R5,1686,1984,138.00,4.927253685
T48,48,High -,R2,1288,1385,2614.00,7.868636894
T48,48,High -,R5,1820,2593,254.00,5.537334267
T48,48,High -,R5,2330,2955,82.70,4.415219602
T48,48,High -,R4,2340,2428,4372.00,8.382975849
T48,48,High -,R4,2334,2820,4455.00,8.40178234
T48,48,High -,R4,1394,2147,2436.00,7.798112629
T48,48,High -,R4,2036,2377,3599.00,8.188411308
T48,48,High -,R5,2024,2603,96.70,4.571613402
T48,48,High -,R5,1257,1953,309.00,5.733341277
T48,48,High -,R4,2537,3147,5179.00,8.552367266
T48,48,High -,R5,2160,2522,385.00,5.953243334
T48,48,High -,R5,2069,2761,385.00,5.953243334
T48,48,High -,R4,1396,2015,2635.00,7.876638461
T48,48,High -,R5,2110,3135,130.00,4.86753445
T48,48,High -,R4,1994,2655,3751.00,8.22977775
T48,48,High -,R4,1305,1892,2603.00,7.864419905
T48,48,High -,R4,2285,2453,2004.00,7.602900462
T48,48,High -,R4,1904,2168,3187.00,8.066835314
T48,48,High -,R4,1668,1864,2307.00,7.743703258
T48,48,High -,R5,2298,2856,74.40,4.309455942
T48,48,High -,R5,1437,1840,94.20,4.545420182
T48,48,High -,R5,2591,3152,108.00,4.682131227
T48,48,High -,R4,1680,1884,2847.00,7.954021087
T48,48,High -,R4,1961,1943,3683.00,8.211482916
T48,48,High -,R4,1680,2157,3168.00,8.060855753
T48,48,High -,R4,2347,3102,4194.00,8.341410211
T48,48,High -,R5,2285,2894,131.00,4.875197323
T48,48,High -,R4,1322,1925,2394.00,7.780720886
T48,48,High -,R4,1757,2203,3312.00,8.105307516
T48,48,High -,R4,2041,2513,3573.00,8.181160858
T48,48,High -,R4,2055,2488,2891.00,7.969357742
T48,48,High -,R4,1701,2249,2095.00,7.647308832
T48,48,High -,R2,2164,2690,772.00,6.64898455
T48,48,High -,R4,1659,2141,2954.00,7.990915463
T48,48,High -,R4,1975,2278,2046.00,7.623641947
T48,48,High -,R4,1656,2592,1079.00,6.983789965
T48,48,High -,R5,1753,2254,70.80,4.259859001
T48,48,High -,R4,1317,2006,2581.00,7.8559322
T48,48,High -,R5,2503,2686,246.00,5.505331536
T48,48,High -,R4,2407,1896,3106.00,8.041091004
T48,48,High -,R4,1830,1793,3118.00,8.04494705
T48,48,High -,R5,2070,1913,54.50,3.998200702
T48,48,High -,R4,1315,2040,2516.00,7.830425618
T48,48,High -,R5,1401,2083,122.00,4.804021045
T48,48,High -,R5,2643,3435,158.00,5.062595033
T48,48,High +,R4,2261,2677,4283.00,8.362408978
T48,48,High +,R4,1951,2582,1263.00,7.141245122
T48,48,High +,R5,2320,2906,253.00,5.533389489
T48,48,High +,R4,1693,2032,2474.00,7.813591553
T48,48,High +,R4,1309,1969,2625.00,7.872836175
T48,48,High +,R4,2083,2650,3018.00,8.012349639
T48,48,High +,R4,1374,1955,1801.00,7.496097345
T48,48,High +,R4,2109,2782,4131.00,8.326274787
T48,48,High +,R4,1575,2160,2872.00,7.96276393
T48,48,High +,R5,2464,3006,518.00,6.249975242
T48,48,High +,R4,1915,1834,3457.00,8.14815644
T48,48,High +,R4,2128,2678,1650.00,7.408530567
T48,48,High +,R4,2078,2092,3367.00,8.121777419
T48,48,High +,R2,2148,2646,780.00,6.65929392
T48,48,High +,R4,1479,2108,2927.00,7.981733287
T48,48,High +,R4,2050,2427,3815.00,8.246695944
T48,48,High +,R4,1305,1733,2464.00,7.809541325
T48,48,High +,R4,2163,2588,3825.00,8.249313746
T48,48,High +,R4,1629,2391,3220.00,8.077136639
T48,48,High +,R4,1388,2118,2727.00,7.910957383
T48,48,High +,R4,1566,2216,2785.00,7.932003152
T48,48,High +,R4,1811,2640,1364.00,7.218176838
T48,48,High +,R4,1413,1731,2054.00,7.62754439
T48,48,High +,R4,2212,2495,4124.00,8.324578845
T48,48,High +,R4,1656,2307,2837.00,7.950502435
T48,48,High +,R2,2020,2160,652.00,6.480044562
T48,48,High +,R5,2696,2970,243.00,5.493061443
T48,48,High +,R4,2319,3131,4626.00,8.439447843
T48,48,High +,R4,1349,1473,2544.00,7.841492924
T48,48,High +,R4,2031,2571,3853.00,8.256607345
T48,48,High +,R4,1927,2561,3278.00,8.094988759
T48,48,High +,R5,2508,2766,134.00,4.8978398
T48,48,High +,R4,2340,2737,4188.00,8.339978572
T48,48,High +,R4,1956,2502,1546.00,7.343426229
T48,48,High +,R4,1984,2538,3741.00,8.227108234
T48,48,High +,R4,1776,2287,3545.00,8.173293439
T48,48,High +,R4,1694,2314,3214.00,8.075271546
T48,48,High +,R4,1556,1878,3036.00,8.018296139
T48,48,High +,R4,1969,2327,2467.00,7.810758117
T48,48,High +,R2,2165,2606,922.00,6.826545224
T48,48,High +,R4,1824,2141,3387.00,8.127699853
T48,48,High +,R4,1803,2200,2385.00,7.776954403
T48,48,High +,R2,1684,1043,17.70,2.87356464
T48,48,High +,R4,2245,1928,3500.00,8.160518247
T48,48,High +,R4,1750,1993,2682.00,7.894318064
T48,48,High +,R2,1239,2411,31.10,3.437207819
T48,48,High +,R3,1359,2656,36.80,3.605497845
T48,48,High +,R4,2298,2441,2643.00,7.879669915
T48,48,High +,R5,1383,1784,158.00,5.062595033
T48,48,High +,R4,1978,2206,3352.00,8.117312462
T48,48,Low -,R4,1630,1889,2459.00,7.807510042
T48,48,Low -,R2,1257,1586,68.90,4.232656178
T48,48,Low -,R4,1724,2362,900.00,6.802394763
T48,48,Low -,R4,2064,2579,3584.00,8.184234774
T48,48,Low -,R5,2233,2495,71.50,4.26969745
T48,48,Low -,R5,1717,2217,89.70,4.496470769
T48,48,Low -,R5,1730,2424,73.50,4.297285406
T48,48,Low -,R5,2256,2876,71.70,4.272490748
T48,48,Low -,R5,2007,2296,64.80,4.171305603
T48,48,Low -,R5,1932,2799,86.20,4.456670178
T48,48,Low -,R5,2135,2442,64.10,4.160444364
T48,48,Low -,R4,2117,2462,2915.00,7.977625099
T48,48,Low -,R5,2271,2979,80.70,4.390738575
T48,48,Low -,R4,1628,1945,3184.00,8.065893547
T48,48,Low -,R5,2250,2854,63.50,4.151039906
T48,48,Low -,R5,1775,2161,56.90,4.041295341
T48,48,Low -,R4,1977,2235,1255.00,7.134890852
T48,48,Low -,R5,2778,3438,109.00,4.691347882
T48,48,Low -,R5,2135,2804,84.70,4.439115602
T48,48,Low -,R5,2365,2769,92.80,4.53044664
T48,48,Low -,R2,1268,1603,1537.00,7.337587744
T48,48,Low -,R4,1668,1851,1586.00,7.368970402
T48,48,Low -,R4,1836,2435,1276.00,7.151485464
T48,48,Low -,R5,2488,2615,63.70,4.154184563
T48,48,Low -,R5,2019,2416,81.10,4.395682961
T48,48,Low -,R5,1398,2144,90.90,4.509760001
T48,48,Low -,R4,1554,1798,1623.00,7.392031568
T48,48,Low -,R4,1702,2278,3404.00,8.13270649
T48,48,Low -,R4,2491,2629,2297.00,7.739359203
T48,48,Low -,R4,1845,2581,1227.00,7.112327445
T48,48,Low -,R5,2164,2987,90.20,4.502029427
T48,48,Low -,R4,2013,2354,3546.00,8.173575487
T48,48,Low -,R5,1549,2021,112.00,4.718498871
T48,48,Low -,R3,2300,2301,52.40,3.958906591
T48,48,Low -,R4,1445,2172,1513.00,7.321849714
T48,48,Low -,R3,2710,2499,54.40,3.996364154
T48,48,Low -,R5,2396,2311,82.20,4.409155302
T48,48,Low -,R5,1504,919,69.30,4.238444906
T48,48,Low -,R5,2239,2477,70.70,4.258445573
T48,48,Low -,R4,1276,1725,1381.00,7.230563153
T48,48,Low -,R5,1528,2239,72.40,4.282206299
T48,48,Low -,R4,1349,1847,2408.00,7.786551806
T48,48,Low -,R5,1834,2015,76.70,4.339901708
T48,48,Low -,R5,1850,2419,74.60,4.312140507
T48,48,Low -,R4,1771,2318,1670.00,7.420578905
T48,48,Low -,R4,1696,1964,2528.00,7.835183755
T48,48,Low -,R5,2198,2871,64.70,4.169761202
T48,48,Low -,R4,2088,2470,1306.00,7.17472431
